"Straßenschlüssel","Straßenname","Hausnummer","Statistischer Bezirk","Ortsteil"
"02023","Korolenkostraße","6","130","Mockau-Nord"
"02023","Korolenkostraße","7","130","Mockau-Nord"
"02023","Korolenkostraße","8","130","Mockau-Nord"
"02023","Korolenkostraße","9","130","Mockau-Nord"
"02023","Korolenkostraße","10","130","Mockau-Nord"
"02023","Korolenkostraße","11","130","Mockau-Nord"
"02023","Korolenkostraße","11A","130","Mockau-Nord"
"02023","Korolenkostraße","12","130","Mockau-Nord"
"02023","Korolenkostraße","13","130","Mockau-Nord"
"02023","Korolenkostraße","14","130","Mockau-Nord"
"02023","Korolenkostraße","15","130","Mockau-Nord"
"02023","Korolenkostraße","16","130","Mockau-Nord"
"02023","Korolenkostraße","17","130","Mockau-Nord"
"02023","Korolenkostraße","18","130","Mockau-Nord"
"02023","Korolenkostraße","19","130","Mockau-Nord"
"02023","Korolenkostraße","20","130","Mockau-Nord"
"02023","Korolenkostraße","21","130","Mockau-Nord"
"02023","Korolenkostraße","22","130","Mockau-Nord"
"02023","Korolenkostraße","23","130","Mockau-Nord"
"02023","Korolenkostraße","24","130","Mockau-Nord"
"02023","Korolenkostraße","25","130","Mockau-Nord"
"02023","Korolenkostraße","26","130","Mockau-Nord"
"02023","Korolenkostraße","27","130","Mockau-Nord"
"02023","Korolenkostraße","28","130","Mockau-Nord"
"02023","Korolenkostraße","29","130","Mockau-Nord"
"02023","Korolenkostraße","30","130","Mockau-Nord"
"02023","Korolenkostraße","31","130","Mockau-Nord"
"02023","Korolenkostraße","32","130","Mockau-Nord"
"02023","Korolenkostraße","33","130","Mockau-Nord"
"02023","Korolenkostraße","34","130","Mockau-Nord"
"02023","Korolenkostraße","35","130","Mockau-Nord"
"02023","Korolenkostraße","36","130","Mockau-Nord"
"04227","Kosakenweg","1","331","Meusdorf"
"04227","Kosakenweg","1A","331","Meusdorf"
"04227","Kosakenweg","1D","331","Meusdorf"
"04227","Kosakenweg","3","331","Meusdorf"
"04227","Kosakenweg","8","331","Meusdorf"
"06005","Kösner Straße","1","702","Lindenau"
"06005","Kösner Straße","2","702","Lindenau"
"06005","Kösner Straße","3A","702","Lindenau"
"06005","Kösner Straße","4","702","Lindenau"
"06005","Kösner Straße","5","702","Lindenau"
"06005","Kösner Straße","6","702","Lindenau"
"06005","Kösner Straße","8","702","Lindenau"
"06005","Kösner Straße","11","702","Lindenau"
"06005","Kösner Straße","13","702","Lindenau"
"06005","Kösner Straße","15A","702","Lindenau"
"06005","Kösner Straße","15B","702","Lindenau"
"06005","Kösner Straße","15C","702","Lindenau"
"02461","Kossaer Straße","1","953","Wiederitzsch"
"02461","Kossaer Straße","2","953","Wiederitzsch"
"02461","Kossaer Straße","5","953","Wiederitzsch"
"02461","Kossaer Straße","7","953","Wiederitzsch"
"02461","Kossaer Straße","9","953","Wiederitzsch"
"02461","Kossaer Straße","11","953","Wiederitzsch"
"02461","Kossaer Straße","13","953","Wiederitzsch"
"02461","Kossaer Straße","15","953","Wiederitzsch"
"06203","Köstritzer Straße","1","631","Grünau-Siedlung"
"06203","Köstritzer Straße","2","631","Grünau-Siedlung"
"06203","Köstritzer Straße","4","631","Grünau-Siedlung"
"06203","Köstritzer Straße","5","631","Grünau-Siedlung"
"06203","Köstritzer Straße","6","631","Grünau-Siedlung"
"06203","Köstritzer Straße","7","631","Grünau-Siedlung"
"06203","Köstritzer Straße","8","631","Grünau-Siedlung"
"06203","Köstritzer Straße","9","631","Grünau-Siedlung"
"06203","Köstritzer Straße","10","631","Grünau-Siedlung"
"06203","Köstritzer Straße","11","631","Grünau-Siedlung"
"06203","Köstritzer Straße","12","631","Grünau-Siedlung"
"06203","Köstritzer Straße","13","631","Grünau-Siedlung"
"06203","Köstritzer Straße","14","631","Grünau-Siedlung"
"06203","Köstritzer Straße","15","631","Grünau-Siedlung"
"06203","Köstritzer Straße","33","631","Grünau-Siedlung"
"06203","Köstritzer Straße","35","631","Grünau-Siedlung"
"06203","Köstritzer Straße","37","631","Grünau-Siedlung"
"06203","Köstritzer Straße","39","631","Grünau-Siedlung"
"06203","Köstritzer Straße","41","631","Grünau-Siedlung"
"06203","Köstritzer Straße","43","631","Grünau-Siedlung"
"06203","Köstritzer Straße","45","631","Grünau-Siedlung"
"06203","Köstritzer Straße","47","631","Grünau-Siedlung"
"06203","Köstritzer Straße","49","631","Grünau-Siedlung"
"06203","Köstritzer Straße","51","631","Grünau-Siedlung"
"06203","Köstritzer Straße","53","631","Grünau-Siedlung"
"06046","Kötzschauer Straße","1","523","Kleinzschocher"
"06046","Kötzschauer Straße","1A","523","Kleinzschocher"
"06046","Kötzschauer Straße","2","523","Kleinzschocher"
"06046","Kötzschauer Straße","3","523","Kleinzschocher"
"06046","Kötzschauer Straße","4","523","Kleinzschocher"
"06046","Kötzschauer Straße","5A","523","Kleinzschocher"
"06046","Kötzschauer Straße","5B","523","Kleinzschocher"
"06046","Kötzschauer Straße","7","523","Kleinzschocher"
"06046","Kötzschauer Straße","9A","523","Kleinzschocher"
"06046","Kötzschauer Straße","9B","523","Kleinzschocher"
"06046","Kötzschauer Straße","10","523","Kleinzschocher"
"02382","Kötzschkestraße","1","233","Sellerhausen-Stünz"
"02382","Kötzschkestraße","2","233","Sellerhausen-Stünz"
"02382","Kötzschkestraße","3","233","Sellerhausen-Stünz"
"02382","Kötzschkestraße","4","233","Sellerhausen-Stünz"
"02382","Kötzschkestraße","5","233","Sellerhausen-Stünz"
"02382","Kötzschkestraße","6","233","Sellerhausen-Stünz"
"02382","Kötzschkestraße","7","233","Sellerhausen-Stünz"
"02382","Kötzschkestraße","8","233","Sellerhausen-Stünz"
"02382","Kötzschkestraße","9","233","Sellerhausen-Stünz"
"02382","Kötzschkestraße","10","233","Sellerhausen-Stünz"
"02382","Kötzschkestraße","11","233","Sellerhausen-Stünz"
"02382","Kötzschkestraße","12","233","Sellerhausen-Stünz"
"02382","Kötzschkestraße","14","233","Sellerhausen-Stünz"
"02382","Kötzschkestraße","16","233","Sellerhausen-Stünz"
"02382","Kötzschkestraße","18","233","Sellerhausen-Stünz"
"02382","Kötzschkestraße","20","233","Sellerhausen-Stünz"
"02382","Kötzschkestraße","22","233","Sellerhausen-Stünz"
"02382","Kötzschkestraße","24","233","Sellerhausen-Stünz"
"06224","Krakauer Straße","2","631","Grünau-Siedlung"
"02416","Kranichweg","1","940","Seehausen"
"02416","Kranichweg","2","940","Seehausen"
"02416","Kranichweg","3","940","Seehausen"
"02416","Kranichweg","4","940","Seehausen"
"02416","Kranichweg","5","940","Seehausen"
"02416","Kranichweg","6","940","Seehausen"
"02416","Kranichweg","7","940","Seehausen"
"02416","Kranichweg","8","940","Seehausen"
"02416","Kranichweg","9","940","Seehausen"
"02416","Kranichweg","10","940","Seehausen"
"02416","Kranichweg","11","940","Seehausen"
"02416","Kranichweg","12","940","Seehausen"
"02416","Kranichweg","13","940","Seehausen"
"02416","Kranichweg","14","940","Seehausen"
"02416","Kranichweg","14A","940","Seehausen"
"02416","Kranichweg","15","940","Seehausen"
"02416","Kranichweg","16","940","Seehausen"
"02416","Kranichweg","17","940","Seehausen"
"02416","Kranichweg","18","940","Seehausen"
"02416","Kranichweg","18A","940","Seehausen"
"02416","Kranichweg","19","940","Seehausen"
"02416","Kranichweg","20","940","Seehausen"
"02416","Kranichweg","21","940","Seehausen"
"02416","Kranichweg","22","940","Seehausen"
"02416","Kranichweg","23","940","Seehausen"
"02416","Kranichweg","25","940","Seehausen"
"02416","Kranichweg","26","940","Seehausen"
"02416","Kranichweg","27","940","Seehausen"
"02416","Kranichweg","28","940","Seehausen"
"02416","Kranichweg","29","940","Seehausen"
"02416","Kranichweg","30","940","Seehausen"
"02416","Kranichweg","31","940","Seehausen"
"02416","Kranichweg","32","940","Seehausen"
"02416","Kranichweg","33","940","Seehausen"
"02416","Kranichweg","35","940","Seehausen"
"02416","Kranichweg","36","940","Seehausen"
"02416","Kranichweg","37","940","Seehausen"
"02416","Kranichweg","38","940","Seehausen"
"02416","Kranichweg","39","940","Seehausen"
"02416","Kranichweg","40","940","Seehausen"
"02416","Kranichweg","41","940","Seehausen"
"02416","Kranichweg","42","940","Seehausen"
"02416","Kranichweg","43","940","Seehausen"
"02416","Kranichweg","44","940","Seehausen"
"02416","Kranichweg","45","940","Seehausen"
"02416","Kranichweg","46","940","Seehausen"
"02416","Kranichweg","47","940","Seehausen"
"02416","Kranichweg","49","940","Seehausen"
"02416","Kranichweg","51","940","Seehausen"
"02187","Krätzbergstraße","1","150","Plaußig-Portitz"
"02187","Krätzbergstraße","2","150","Plaußig-Portitz"
"02187","Krätzbergstraße","3","150","Plaußig-Portitz"
"02187","Krätzbergstraße","4","150","Plaußig-Portitz"
"02187","Krätzbergstraße","5","150","Plaußig-Portitz"
"02187","Krätzbergstraße","6","150","Plaußig-Portitz"
"02187","Krätzbergstraße","6A","150","Plaußig-Portitz"
"02187","Krätzbergstraße","7","150","Plaußig-Portitz"
"02187","Krätzbergstraße","8","150","Plaußig-Portitz"
"02187","Krätzbergstraße","9","150","Plaußig-Portitz"
"02187","Krätzbergstraße","10","150","Plaußig-Portitz"
"02187","Krätzbergstraße","10A","150","Plaußig-Portitz"
"02187","Krätzbergstraße","11","150","Plaußig-Portitz"
"02187","Krätzbergstraße","12","150","Plaußig-Portitz"
"02187","Krätzbergstraße","13","150","Plaußig-Portitz"
"02187","Krätzbergstraße","14","150","Plaußig-Portitz"
"02187","Krätzbergstraße","14A","150","Plaußig-Portitz"
"02187","Krätzbergstraße","15","150","Plaußig-Portitz"
"02187","Krätzbergstraße","16","150","Plaußig-Portitz"
"02187","Krätzbergstraße","16A","150","Plaußig-Portitz"
"02187","Krätzbergstraße","17","150","Plaußig-Portitz"
"02187","Krätzbergstraße","18","151","Plaußig-Portitz"
"02187","Krätzbergstraße","19","150","Plaußig-Portitz"
"02187","Krätzbergstraße","20","151","Plaußig-Portitz"
"02187","Krätzbergstraße","21","150","Plaußig-Portitz"
"02187","Krätzbergstraße","21A","150","Plaußig-Portitz"
"02187","Krätzbergstraße","21F","150","Plaußig-Portitz"
"02187","Krätzbergstraße","21G","150","Plaußig-Portitz"
"02187","Krätzbergstraße","22","151","Plaußig-Portitz"
"02187","Krätzbergstraße","23","151","Plaußig-Portitz"
"02187","Krätzbergstraße","24","151","Plaußig-Portitz"
"02187","Krätzbergstraße","25","151","Plaußig-Portitz"
"02187","Krätzbergstraße","26","151","Plaußig-Portitz"
"02187","Krätzbergstraße","27","151","Plaußig-Portitz"
"02187","Krätzbergstraße","28","151","Plaußig-Portitz"
"02187","Krätzbergstraße","29","151","Plaußig-Portitz"
"02187","Krätzbergstraße","30","151","Plaußig-Portitz"
"02187","Krätzbergstraße","32","151","Plaußig-Portitz"
"02187","Krätzbergstraße","33","151","Plaußig-Portitz"
"02187","Krätzbergstraße","34","151","Plaußig-Portitz"
"02187","Krätzbergstraße","35","151","Plaußig-Portitz"
"02187","Krätzbergstraße","36","151","Plaußig-Portitz"
"02187","Krätzbergstraße","38","151","Plaußig-Portitz"
"02187","Krätzbergstraße","40","151","Plaußig-Portitz"
"02187","Krätzbergstraße","47","151","Plaußig-Portitz"
"02187","Krätzbergstraße","50","151","Plaußig-Portitz"
"02187","Krätzbergstraße","57","151","Plaußig-Portitz"
"02187","Krätzbergstraße","75","151","Plaußig-Portitz"
"07540","Krautbreite","1","752","Burghausen-Rückmarsdorf"
"07540","Krautbreite","3","752","Burghausen-Rückmarsdorf"
"07540","Krautbreite","5","752","Burghausen-Rückmarsdorf"
"07540","Krautbreite","7","752","Burghausen-Rückmarsdorf"
"07540","Krautbreite","9","752","Burghausen-Rückmarsdorf"
"07540","Krautbreite","11","752","Burghausen-Rückmarsdorf"
"07540","Krautbreite","13","752","Burghausen-Rückmarsdorf"
"07540","Krautbreite","15","752","Burghausen-Rückmarsdorf"
"05412","Krautgartenweg","1","551","Hartmannsdorf-Knautnaundorf"
"05412","Krautgartenweg","2","551","Hartmannsdorf-Knautnaundorf"
"05412","Krautgartenweg","3","551","Hartmannsdorf-Knautnaundorf"
"05412","Krautgartenweg","5","551","Hartmannsdorf-Knautnaundorf"
"05412","Krautgartenweg","7","551","Hartmannsdorf-Knautnaundorf"
"05412","Krautgartenweg","9","551","Hartmannsdorf-Knautnaundorf"
"05412","Krautgartenweg","11","551","Hartmannsdorf-Knautnaundorf"
"05412","Krautgartenweg","13","551","Hartmannsdorf-Knautnaundorf"
"05412","Krautgartenweg","15","551","Hartmannsdorf-Knautnaundorf"
"05412","Krautgartenweg","17","551","Hartmannsdorf-Knautnaundorf"
"05412","Krautgartenweg","19","551","Hartmannsdorf-Knautnaundorf"
"05412","Krautgartenweg","21","551","Hartmannsdorf-Knautnaundorf"
"05412","Krautgartenweg","23","551","Hartmannsdorf-Knautnaundorf"
"05412","Krautgartenweg","25","551","Hartmannsdorf-Knautnaundorf"
"05412","Krautgartenweg","27","551","Hartmannsdorf-Knautnaundorf"
"05412","Krautgartenweg","29","551","Hartmannsdorf-Knautnaundorf"
"05412","Krautgartenweg","31","551","Hartmannsdorf-Knautnaundorf"
"05412","Krautgartenweg","33","551","Hartmannsdorf-Knautnaundorf"
"05412","Krautgartenweg","35","551","Hartmannsdorf-Knautnaundorf"
"05412","Krautgartenweg","37","551","Hartmannsdorf-Knautnaundorf"
"05412","Krautgartenweg","39","551","Hartmannsdorf-Knautnaundorf"
"05412","Krautgartenweg","41","551","Hartmannsdorf-Knautnaundorf"
"05412","Krautgartenweg","43","551","Hartmannsdorf-Knautnaundorf"
"05412","Krautgartenweg","45","551","Hartmannsdorf-Knautnaundorf"
"05412","Krautgartenweg","47","551","Hartmannsdorf-Knautnaundorf"
"05412","Krautgartenweg","49","551","Hartmannsdorf-Knautnaundorf"
"05412","Krautgartenweg","51","551","Hartmannsdorf-Knautnaundorf"
"05412","Krautgartenweg","53","551","Hartmannsdorf-Knautnaundorf"
"05412","Krautgartenweg","55","551","Hartmannsdorf-Knautnaundorf"
"05412","Krautgartenweg","57","551","Hartmannsdorf-Knautnaundorf"
"05412","Krautgartenweg","59","551","Hartmannsdorf-Knautnaundorf"
"03035","Kregelstraße","1","308","Reudnitz-Thonberg"
