st_transform,uuid,kreis_name,kreis_schluessel,gemeindeverband_name,gemeindeverband_schluessel,gemeinde_name,gemeinde_schluessel,strasse_name,strasse_schluessel,id,reinigungsklasse,fahrbahnwinterdienst,laenge,kehrmeter,kehrmeter_pro_jahr
"MULTILINESTRING ((12.166301 54.106111,12.166618 54.10612,12.166699 54.106169,12.166698 54.106188,12.166599 54.10625,12.166561 54.10625,12.166301 54.106111,12.166074 54.105983,12.166099 54.105847,12.166423 54.10566,12.166835 54.105459,12.167364 54.105155,12.167487 54.105141,12.167624 54.105171,12.167777 54.105212,12.167893 54.105069,12.168011 54.104951,12.16815 54.104838,12.168358 54.104712,12.16895 54.105052,12.169837 54.105584,12.169863 54.105624,12.169859 54.105676,12.169816 54.105721,12.169362 54.105977,12.169172 54.106139,12.16901 54.106234,12.168985 54.10625,12.168526 54.106512,12.168504 54.106517,12.16847 54.106519,12.16841 54.106501,12.168385 54.106481,12.168362 54.106447,12.16838 54.106411,12.168456 54.106366,12.168829 54.106154,12.168876 54.10615,12.168922 54.106171,12.16901 54.106234),(12.175797 54.10296,12.175644 54.102868,12.17535 54.10303,12.175681 54.10303,12.175797 54.10296),(12.174792 54.102465,12.174652 54.102373,12.174345 54.102541,12.17468 54.10253,12.174792 54.102465),(12.174677 54.104237,12.173908 54.103942,12.173835 54.103916,12.173555 54.103813,12.173055 54.103602,12.172855 54.103511,12.173143 54.103331,12.173373 54.103201,12.173798 54.102948,12.174026 54.102731,12.174345 54.102541),(12.173835 54.103916,12.17535 54.10303),(12.172603 54.104731,12.172305 54.10472,12.172185 54.104787,12.172345 54.104873,12.172603 54.104731,12.173493 54.104213,12.173908 54.103942),(12.174678 54.104239,12.175051 54.104446,12.175401 54.104714,12.175606 54.104878,12.175791 54.105021,12.1762 54.105296,12.176482 54.105409,12.176705 54.105472),(12.163131 54.109869,12.163896 54.109427,12.164482 54.109087,12.164798 54.108889,12.165352 54.108556,12.166222 54.108017,12.167304 54.107399,12.16747 54.107288,12.167623 54.107143,12.167699 54.107027,12.167742 54.106846,12.167725 54.106655,12.167638 54.106124,12.167592 54.105743,12.167613 54.105514,12.167691 54.10533,12.167777 54.105212),(12.172335 54.104134,12.172336 54.103951,12.17246 54.103879,12.17259 54.103959,12.172585 54.103975,12.172335 54.104134,12.171659 54.104524,12.17159 54.104536,12.171524 54.104525,12.171391 54.104459,12.170956 54.104208,12.17061 54.104042,12.170074 54.103711,12.170268 54.103588,12.170535 54.103455,12.170833 54.103345,12.170849 54.103341,12.17102 54.103299,12.171242 54.103266,12.171558 54.103241,12.171773 54.10324,12.172078 54.103269,12.172496 54.103365,12.172705 54.103437,12.172855 54.103511),(12.170833 54.103345,12.17075 54.103253,12.170689 54.10318,12.170638 54.103103,12.17055 54.102997,12.170469 54.102864,12.170464 54.102826,12.170494 54.102781,12.170552 54.102742,12.170607 54.102711,12.170675 54.102675,12.170804 54.102599,12.170849 54.102574,12.171062 54.102453,12.171186 54.102535,12.171066 54.102603,12.170953 54.102588,12.170849 54.102574,12.170841 54.102573),(12.168358 54.104712,12.169274 54.104172,12.170074 54.103711),(12.169274 54.104172,12.170064 54.10465,12.170385 54.104783,12.170809 54.105033,12.171039 54.105184,12.170895 54.105269,12.170788 54.105208,12.170809 54.105033))",6c15fadc-8e92-4e3a-9b5a-aba8631d5f3b,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Kurt-Schumacher-Ring,"00220",0000000220-001,6,A,3263.40,7546.94,392440.82
"MULTILINESTRING ((12.079189 54.167985,12.079809 54.167716,12.080355 54.167664,12.080784 54.16769,12.081317 54.167906,12.081746 54.168122,12.082041 54.16827,12.08247 54.168365,12.083002 54.168356,12.083652 54.168268,12.084111 54.168251,12.084554 54.168346,12.084998 54.168554,12.085309 54.168822,12.085723 54.16903,12.0859 54.168891))",4a771618-e8d1-499c-82f7-6a0f741bb414,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Karl-F.-Kerner-Str.,"13730",0000013730-001,,A,516.48,1194.41,
"MULTILINESTRING ((12.128135 54.08511,12.129455 54.085038,12.129557 54.085051))",baff6aac-3b3a-4d86-87c7-15d101d21c1e,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Kurze Str.,"06390",0000006390-001,6,C,93.59,216.44,11254.68
"MULTILINESTRING ((12.059701 54.112607,12.0614 54.112606))",dcaf36b5-a6e8-4591-a251-e32dcc250691,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Wolfgang-Borchert-Weg,"12370",0000012370-001,7,B,111.12,256.98,6681.38
"MULTILINESTRING ((12.080603 54.175471,12.080766 54.174806,12.080883 54.174477,12.080911 54.174398,12.081181 54.173903,12.081335 54.173658,12.08231 54.172409))",9475224a-0d91-45fd-a63e-1fd3edd2cf9a,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Paschenstr.,"07500",0000007500-001,6,C,361.01,834.87,43413.33
"MULTILINESTRING ((12.055113 54.109735,12.054448 54.106867))",cbcc5b3a-fca2-4d42-a1a2-f45b38816704,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Libellenweg,"12620",0000012620-001,6,B,322.20,745.12,38746.23
"MULTILINESTRING ((12.075126 54.10065,12.076258 54.100447,12.077452 54.100227,12.077541 54.100233,12.077572 54.100255,12.077656 54.100398,12.078914 54.100115,12.079576 54.099966,12.079872 54.099895,12.080379 54.099768,12.081321 54.099479))",29015518-7319-419c-afa2-5ccd2c6c4604,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Schulenburgstr.,"02680",0000002680-001,6,B,446.16,1031.79,53653.06
"MULTILINESTRING ((12.082093 54.072504,12.082035 54.072554,12.081258 54.072825,12.0803 54.073152,12.079766 54.073328,12.079717 54.073345,12.078826 54.073647,12.078314 54.073824,12.078265 54.073878,12.078281 54.073942,12.078376 54.074058,12.078462 54.07419,12.078517 54.07433,12.078549 54.074451,12.078532 54.074582,12.078475 54.07468,12.078292 54.074832,12.078068 54.075002,12.077999 54.075093,12.077932 54.07526,12.077863 54.07556))",6745feea-c4c3-4a95-886d-6d1d0a42e9bf,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Haubentaucherweg,"13030",0000013030-001,7,B,496.80,1148.90,29871.39
"MULTILINESTRING ((12.100439 54.088776,12.100994 54.089399,12.10123 54.08967,12.101312 54.089736,12.101432 54.089776,12.101791 54.089909))",3fd160a8-7d66-4221-bf4e-9031c88a1272,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Greifswalder Str.,"03050",0000003050-001,6,C,158.06,365.53,19007.54
"MULTILINESTRING ((12.052962 54.107006,12.054448 54.106864))",0afd5a4b-f55c-478a-b3d8-8857afa73c19,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Hornissenweg,"12650",0000012650-001,6,B,98.48,227.74,11842.73
"MULTILINESTRING ((12.175126 54.098677,12.175909 54.097815,12.176886 54.09667,12.177004 54.096443,12.177175 54.09633,12.177368 54.096192,12.177465 54.096066,12.177572 54.095934))",fca44ec0-fe69-42ae-8b7b-29697680e7fd,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Alt Bartelsdorfer Str.,"00230",0000000230-001,7,B,346.15,800.51,20813.17
"MULTILINESTRING ((12.080993 54.098731,12.082042 54.098421,12.082728 54.09823))",8a3a0a37-ace7-4cd3-9fe0-15e72275357b,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Schwentnerstr.,"00950",0000000950-001,6,C,126.48,292.50,15209.88
"MULTILINESTRING ((12.124317 54.081737,12.124816 54.082139,12.124829 54.082183,12.124742 54.082487,12.12471 54.08276,12.124711 54.083075,12.124757 54.083375,12.124832 54.08369))",bb0af02c-d717-4820-9c04-5d62c2741c3c,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Wächterstr.,"09390",0000009390-001,6,C,229.14,529.91,27555.28
"MULTILINESTRING ((12.156753 54.092215,12.156882 54.092127,12.157515 54.09202,12.158696 54.091781,12.159898 54.091567,12.160252 54.09151,12.160906 54.091536,12.161497 54.091536),(12.161497 54.091536,12.161732 54.090971))",698ea76e-a8ec-42b4-b4e1-398834444e5b,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Petridamm,"07620",0000007620-002,6,A,390.25,902.49,46929.59
"MULTILINESTRING ((12.061484 54.122822,12.062984 54.122909,12.063073 54.122886,12.063106 54.122844,12.063171 54.122448,12.06323 54.122081,12.063272 54.121949,12.063346 54.121867,12.063433 54.121807,12.063559 54.121752,12.06378 54.121701))",83539598-64c6-4a0a-8c01-7093a7dd5f13,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Fridtjof-Nansen-Str.,"02530",0000002530-001,6,C,255.22,590.22,30691.53
"MULTILINESTRING ((12.088834 54.173162,12.08539 54.171353))",f6e3a2f6-cfad-4667-8cef-dba55538aa04,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Lilienthalstr.,"06600",0000006600-001,7,C,301.89,698.15,18151.92
"MULTILINESTRING ((12.154111 54.090638,12.156133 54.090504,12.157757 54.090394,12.158692 54.090369,12.159223 54.0904,12.159738 54.090457,12.160391 54.090568,12.160945 54.090663,12.161427 54.090773,12.161785 54.09088,12.16231 54.091072,12.162966 54.09139,12.163351 54.091631,12.164411 54.092402,12.166138 54.093807,12.166932 54.094428,12.16758 54.09491,12.168219 54.095349,12.169224 54.095989,12.169805 54.096319,12.170276 54.096577,12.171005 54.09695,12.172157 54.097515,12.17291 54.097858,12.173766 54.098233,12.174538 54.098576,12.175 54.098785,12.175772 54.099201,12.176706 54.099765,12.177206 54.100061,12.178032 54.099708,12.178517 54.099527,12.178937 54.099375,12.179142 54.099294,12.179322 54.099232,12.179467 54.099193,12.179649 54.099146,12.179828 54.099109,12.180008 54.09908,12.180287 54.099043,12.180892 54.098958),(12.177206 54.100061,12.178395 54.100761,12.181056 54.102271,12.181681 54.102645,12.182865 54.103337,12.183984 54.103983,12.184682 54.104399,12.186665 54.105552,12.188311 54.10653,12.189351 54.107118,12.190886 54.108013,12.191728 54.108486,12.192224 54.10885))",fa0e094d-a2f3-4cd9-ad3b-268d8b34f4e2,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Rövershäger Chaussee,"08100",0000008100-001,6,A,3618.50,8368.14,435143.44
"MULTILINESTRING ((12.075373 54.149504,12.076544 54.14951,12.076673 54.149521,12.076752 54.149544,12.076798 54.14959,12.076764 54.15003,12.076806 54.15007,12.076882 54.150089,12.077373 54.150087,12.077439 54.150072,12.077481 54.150032,12.077511 54.149538,12.077531 54.149201,12.077536 54.1489,12.077534 54.148708,12.077549 54.14836,12.07762 54.148167,12.077676 54.148097,12.077747 54.148021,12.077794 54.147982,12.077883 54.147923,12.078216 54.147734,12.078839 54.147385,12.079244 54.147158,12.079445 54.147062,12.079688 54.146989,12.079965 54.146951,12.080446 54.146948,12.081197 54.146953,12.082148 54.14694),(12.077531 54.149201,12.078498 54.149215,12.078605 54.149245,12.079138 54.149563,12.078375 54.149557,12.077511 54.149538),(12.079138 54.149564,12.079998 54.149572,12.080287 54.149558,12.080547 54.149509,12.080875 54.14944,12.081189 54.149384,12.081575 54.149365,12.082095 54.149412),(12.077676 54.148097,12.077574 54.148067,12.07748 54.148053,12.077342 54.148047,12.077184 54.148044,12.077085 54.148087,12.077056 54.148136,12.077033 54.148526,12.077046 54.148602,12.077089 54.148666,12.077174 54.148724,12.077351 54.148821,12.077536 54.1489),(12.078839 54.147385,12.078936 54.147446,12.078955 54.147478,12.078956 54.147519,12.078949 54.147692,12.078941 54.147935,12.078941 54.148005,12.078953 54.148066,12.078985 54.148117,12.079031 54.148152,12.079121 54.148208,12.079339 54.148347,12.079562 54.148488,12.079581 54.148515,12.07959 54.148548,12.079565 54.149041,12.079551 54.149063,12.079515 54.149067,12.079461 54.149055,12.079315 54.148975,12.079304 54.148938,12.079316 54.148623,12.079327 54.148414,12.079339 54.148347))",86dae6af-ae12-4316-ab41-be6717ab2b1c,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Gerüstbauerring,"02890",0000002890-001,6,B,1622.04,3751.13,195058.74
"MULTILINESTRING ((12.055067 54.115364,12.056599 54.115869,12.057016 54.116013,12.057944 54.116323,12.058077 54.116387,12.05813 54.116454,12.058098 54.116699,12.058061 54.116942,12.058077 54.116976,12.058134 54.117006,12.058223 54.117017,12.058459 54.117058,12.058894 54.117141),(12.056599 54.115869,12.056493 54.115975,12.056453 54.116054,12.056375 54.116585,12.056349 54.116747,12.056382 54.116776,12.05646 54.116787,12.056533 54.116773,12.056562 54.116738,12.056561 54.116703,12.056529 54.116668,12.056471 54.116632,12.056443 54.116619,12.056377 54.116585))",ca4160f3-690f-4f3e-ba40-14de583af23d,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Theodor-Storm-Str.,"00860",0000000860-001,6,C,491.88,1137.52,59151.13
"MULTILINESTRING ((12.08403 54.169587,12.084176 54.169401,12.084382 54.169321,12.084682 54.169341,12.086372 54.170054,12.086484 54.170054,12.086595 54.170155,12.086732 54.170185,12.086835 54.170119,12.086827 54.169984,12.086647 54.169969,12.086501 54.170054),(12.08415 54.169361,12.084047 54.169245,12.084219 54.169039,12.08439 54.168994,12.08554 54.169456,12.08554 54.169582,12.085463 54.169672),(12.086921 54.170079,12.087144 54.170099,12.090456 54.171526))",5d0ccec4-bc71-41a6-9577-ba3e70e4b1ed,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Zum Zollamt,"13950",0000013950-001,6,A,726.84,1680.89,87406.29
"MULTILINESTRING ((12.085184 54.176586,12.086466 54.175134,12.087215 54.174714,12.087815 54.174395,12.088025 54.174231),(12.086422 54.174784,12.086609 54.174466,12.086791 54.174545,12.086899 54.174611,12.087044 54.174703,12.087132 54.174759))",2df7f735-34fa-4d91-a558-4f3cd907d8f1,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Poststr.,"07710",0000007710-001,5,B,410.23,948.70,147996.87
"MULTILINESTRING ((12.132452 54.114143,12.132592 54.11421,12.132913 54.114275,12.134733 54.114637,12.135281 54.114771,12.135665 54.114893,12.136073 54.11505,12.13634 54.115165,12.136809 54.115411,12.138547 54.116327,12.139289 54.116715,12.13963 54.116903,12.139983 54.117129,12.140177 54.117272,12.140387 54.117449,12.140497 54.117554,12.140626 54.117686,12.140855 54.117953,12.141174 54.118321,12.141679 54.118917,12.14202 54.119362))",8e302089-e754-4bef-a9d7-d1f77b87d399,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Weidendamm,"09600",0000009600-001,6,A,886.78,2050.77,106639.91
"MULTILINESTRING ((12.131787 54.090979,12.132498 54.090985,12.132696 54.09095,12.132771 54.090949))",daf4d3c2-dffd-425f-8dc9-6ac8811bd265,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Aalstecherstr.,"00090",0000000090-001,6,B,64.97,150.25,7812.98
"MULTILINESTRING ((12.103759 54.173659,12.103815 54.173684,12.104034 54.173791,12.104117 54.173849,12.104162 54.173915,12.104252 54.174183,12.104481 54.174893,12.104539 54.174962,12.104648 54.175039,12.105147 54.175224,12.105249 54.175272,12.105296 54.175317,12.105317 54.175391,12.10533 54.17584,12.105327 54.176162,12.105296 54.17671))",cd8a1441-d53e-49b2-b4af-d97207d77f04,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Kapitän-Hahn-Weg,"12700",0000012700-001,7,B,378.27,874.79,22744.47
"MULTILINESTRING ((12.07409 54.176242,12.073931 54.176679,12.073754 54.177146,12.073625 54.177489,12.073436 54.178052))",67983522-79a6-49b4-9079-d475561fca27,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Zur Promenade,"13160",0000013160-001,7,B,205.96,476.30,12383.88
"MULTILINESTRING ((12.074129 54.098677,12.074655 54.098501,12.075417 54.09829,12.076708 54.097959,12.078475 54.097415,12.079594 54.09709,12.07996 54.096971,12.080954 54.096688,12.08133 54.096574,12.08182 54.096438,12.082337 54.096302,12.08259 54.096219,12.082755 54.096145,12.082909 54.096065,12.083073 54.095951,12.083268 54.095808,12.084174 54.094873,12.084536 54.094495),(12.076276 54.098076,12.0765 54.098369,12.076507 54.09839,12.076505 54.098407,12.076495 54.098415,12.07646 54.09843,12.075897 54.098573,12.07512 54.098761,12.075092 54.098771,12.075081 54.098784,12.075085 54.098799,12.075181 54.098975,12.075199 54.099004,12.075199 54.099023,12.075177 54.099035,12.075128 54.099047,12.074631 54.099132,12.074392 54.099173),(12.084536 54.094497,12.085022 54.094031))",e32589e5-6f35-4174-bec6-c3844f1e14f1,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Ulrich-von-Hutten-Str.,"09090",0000009090-001,6,A,1136.98,2629.38,136727.76
"MULTILINESTRING ((12.129529 54.080796,12.131361 54.080534,12.132464 54.080376))",020ed981-8b62-424f-87f6-daff906740ca,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Wielandstr.,"09700",0000009700-001,6,C,197.71,457.22,23775.66
"MULTILINESTRING ((12.135212 54.079392,12.136188 54.079777),(12.13478 54.079786,12.135702 54.080149))",9f74e9cf-2cb9-4dfa-9f13-6f4d44c3b4dd,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Wilhelm-Külz-Platz,"09780",0000009780-001,6,C,149.55,345.85,17984.17
"MULTILINESTRING ((12.115195 54.103723,12.115336 54.103811,12.11543 54.103813,12.115522 54.103804,12.116408 54.103633,12.117133 54.103496,12.117266 54.10347,12.117359 54.103471,12.117524 54.103501,12.117906 54.103579,12.118358 54.103729,12.118885 54.103924,12.119095 54.103987,12.119278 54.104029,12.119484 54.104049))",e3bb2941-f053-4a9e-bbde-f783e5e01957,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Schulstr.,"08390",0000008390-001,7,C,306.16,708.03,18408.67
"MULTILINESTRING ((12.117197 54.089715,12.117531 54.089536,12.11792 54.089324,12.118524 54.088997,12.119223 54.088619,12.119734 54.08836,12.120208 54.088112))",cb405997-cd1e-431c-a34e-3b6de9d418a3,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Leonhardstr.,"06550",0000006550-001,6,C,265.84,614.78,31968.64
"MULTILINESTRING ((12.159183 54.081345,12.160191 54.081317,12.168372 54.081373,12.172617 54.081409,12.197062 54.080824),(12.185831 54.081093,12.185856 54.080888,12.186849 54.080841,12.187369 54.080724,12.187505 54.081053,12.187505 54.081053))",f8901455-1b25-4263-ab46-0ff94fef4bf7,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Tessiner Str.,"08820",0000008820-001,6,A,2642.82,6111.79,317812.85
"MULTILINESTRING ((12.1436757623166 54.0862141654105,12.1438851092999 54.0859481639014,12.144030788671 54.0856984097395,12.1441465567816 54.0854163482737,12.1442739255073 54.0850429937421,12.1442885858701 54.084996348387,12.1443205331587 54.084955432152,12.1444258306295 54.0849155059667,12.1443763321012 54.0846104634177,12.1443267665861 54.084417992406,12.1445569187462 54.0831956010078,12.1447994483612 54.0821090345272,12.144805816151 54.082050899341,12.1447763454009 54.082012392763,12.1447147988219 54.0819770692261),(12.1444258306295 54.0849155059667,12.1444970100887 54.0849953794825,12.1445221237736 54.0850547345882,12.1445134099691 54.0850975994824,12.1443754759983 54.0856842507995,12.1443552857323 54.0858106820948,12.1444022259027 54.0859506887372,12.144503880804 54.0861370777271,12.1445227871262 54.086212881281,12.1445044034437 54.0862874718483,12.1444206055845 54.0865349062475,12.1442220934133 54.0869286503384,12.1441914894544 54.0870048726458,12.1442026038354 54.0870371124344,12.1442378309202 54.0870601594769,12.1443524454328 54.0871053919756,12.144392095822 54.0871260079437,12.1444095883059 54.0871466504993))",4221d2bb-5142-49f7-85fe-b63d0ec90181,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Bahnhofstr.,"01060",0000001060-001,6,B,747.64,1728.99,89907.6
